trans_id,timestamp,merchant_name,alibaba_category,amount,payment_method,fee_amount,settlement_amount,trans_status,region
trans00010716,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Keselamatan & Keamanan,1044999,Virtual Account,10618,1034381,Failed,Malaysia
trans00010717,2026-02-23 00:00:00,Beijing Plastics Manufacturing,"Pertanian, Makanan & Minuman",1163156,QRIS,9934,1153222,Failed,Indonesia
trans00010718,2026-02-23 00:00:00,Shenzhen Lighting Tech,Layanan lainnya,679206,Credit Card,6685,672521,Failed,Vietnam
trans00010719,2026-02-23 00:00:00,Chongqing Auto Parts,Perlengkapan Hewan Peliharaan,373951,Virtual Account,2819,371132,Success,Malaysia
trans00010720,2026-02-23 00:00:00,Shenzhen Lighting Tech,Kerajinan & Suvenir,353927,E-Wallet,3106,350821,Pending,Indonesia
trans00010721,2026-02-23 00:00:00,Fujian Apparel Factory,Lampu & Pencahayaan,1446916,QRIS,13747,1433169,Pending,Malaysia
trans00010722,2026-02-23 00:00:00,Anhui Machinery Tools,Keselamatan & Keamanan,936741,Debit Card,8854,927887,Failed,Malaysia
trans00010723,2026-02-23 00:00:00,Beijing Plastics Manufacturing,Peralatan & Instrumen Pengujian,1365595,QRIS,13822,1351773,Success,Vietnam
trans00010724,2026-02-23 00:00:00,Xiamen Home Furnishing,Kecantikan,747434,QRIS,6320,741114,Success,Malaysia
trans00010725,2026-02-24 00:00:00,Jiangsu Heavy Equipment,"Koper, Tas & Pelindung",1332709,E-Wallet,9851,1322858,Failed,China
trans00010726,2026-02-24 00:00:00,Xiamen Home Furnishing,Kerajinan & Suvenir,966410,Bank Transfer,10921,955489,Pending,Indonesia
trans00010727,2026-02-24 00:00:00,Guangzhou Electronics Co.,Barang Elektronik,901855,Debit Card,7358,894497,Failed,Vietnam
trans00010728,2026-02-24 00:00:00,Shenzhen Lighting Tech,Sepatu & Aksesoris,1448143,Virtual Account,13768,1434375,Pending,China
trans00010729,2026-02-24 00:00:00,Ningbo Packaging Solutions,Mesin Konstruksi & Bangunan,494535,Virtual Account,3862,490673,Failed,Malaysia
trans00010730,2026-02-24 00:00:00,Henan Pet Supplies,"Koper, Tas & Pelindung",796251,Bank Transfer,7114,789137,Pending,Indonesia
trans00010731,2026-02-24 00:00:00,Ningbo Packaging Solutions,Perlengkapan Sekolah & Kantor,1374300,Debit Card,15915,1358385,Failed,Indonesia
trans00010732,2026-02-24 00:00:00,Fujian Apparel Factory,Produk Kesehatan,1093499,Virtual Account,8996,1084503,Pending,Malaysia
trans00010733,2026-02-24 00:00:00,Zhejiang Industrial Supplier,Komponen Elektronik,1465377,QRIS,13315,1452062,Success,Indonesia
trans00010734,2026-02-24 00:00:00,Henan Pet Supplies,Bahan Baku,1011822,Virtual Account,8714,1003108,Failed,China
trans00010735,2026-02-24 00:00:00,Shenzhen Lighting Tech,Pakaian & Aksesori,836147,Debit Card,8589,827558,Success,Vietnam
trans00010736,2026-02-24 00:00:00,Sichuan Kids Toys,Barang Elektronik,1464082,Bank Transfer,12068,1452014,Success,Indonesia
trans00010737,2026-02-24 00:00:00,Fujian Apparel Factory,"Pertanian, Makanan & Minuman",1163690,Virtual Account,11070,1152620,Failed,China
trans00010738,2026-02-24 00:00:00,Beijing Plastics Manufacturing,Bahan Baku,1260700,E-Wallet,14880,1245820,Failed,Indonesia
trans00010739,2026-02-24 00:00:00,Xiamen Home Furnishing,Lampu & Pencahayaan,325949,Virtual Account,2770,323179,Success,China
trans00010740,2026-02-24 00:00:00,Chongqing Auto Parts,Bangunan & Perumahan,1182441,Credit Card,9245,1173196,Success,Vietnam
trans00010741,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan Rumah Tangga,325949,Bank Transfer,2735,323214,Success,Indonesia
trans00010742,2026-02-24 00:00:00,Hubei Health Products,Olahraga & Hiburan,1179122,QRIS,9792,1169330,Success,Vietnam
trans00010743,2026-02-24 00:00:00,Beijing Plastics Manufacturing,Komponen Elektronik,964252,QRIS,10682,953570,Failed,China
trans00010744,2026-02-24 00:00:00,Fujian Apparel Factory,Pakaian & Aksesori,702815,E-Wallet,7462,695353,Failed,Indonesia
trans00010745,2026-02-24 00:00:00,Jiangsu Heavy Equipment,Layanan lainnya,723682,Virtual Account,6390,717292,Pending,Indonesia
trans00010746,2026-02-24 00:00:00,Henan Pet Supplies,Rumah & Taman,1439080,Bank Transfer,13137,1425943,Pending,Indonesia
trans00010747,2026-02-24 00:00:00,Guangzhou Electronics Co.,Rumah & Taman,1199261,Credit Card,10914,1188347,Success,Indonesia
trans00010748,2026-02-24 00:00:00,Fujian Apparel Factory,Kendaraan & Transportasi,525139,E-Wallet,5875,519264,Success,Malaysia
trans00010749,2026-02-24 00:00:00,Anhui Machinery Tools,Bangunan & Perumahan,512393,Credit Card,5751,506642,Success,Vietnam
trans00010750,2026-02-24 00:00:00,Fujian Apparel Factory,Kemasan & Cetakan,300016,Bank Transfer,3524,296492,Pending,Vietnam
trans00010751,2026-02-24 00:00:00,Chongqing Auto Parts,Kerajinan & Suvenir,846469,Debit Card,6027,840442,Success,Vietnam
trans00010752,2026-02-24 00:00:00,Yunnan Fabrication Services,Keselamatan & Keamanan,361433,Debit Card,2625,358808,Failed,Vietnam
trans00010753,2026-02-24 00:00:00,Beijing Plastics Manufacturing,"Perhiasan, Kacamata & Jam Tangan",1480071,Debit Card,14220,1465851,Failed,Vietnam
trans00010754,2026-02-24 00:00:00,Sichuan Kids Toys,Bahan Baku,382285,E-Wallet,3018,379267,Pending,Malaysia
trans00010755,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,975539,QRIS,10755,964784,Success,China
trans00010756,2026-02-24 00:00:00,Fujian Apparel Factory,Kerajinan & Suvenir,386546,Credit Card,2745,383801,Success,Indonesia
trans00010757,2026-02-24 00:00:00,Chongqing Auto Parts,Perlengkapan Sekolah & Kantor,1007141,QRIS,9872,997269,Failed,Vietnam
trans00010758,2026-02-24 00:00:00,Beijing Plastics Manufacturing,Kerajinan & Suvenir,626591,Virtual Account,4406,622185,Success,China
trans00010759,2026-02-24 00:00:00,Tianjin Printing & Packaging,Olahraga & Hiburan,972341,Credit Card,7334,965007,Failed,Indonesia
trans00010760,2026-02-24 00:00:00,Yunnan Fabrication Services,Produk Kesehatan,751476,E-Wallet,8364,743112,Failed,China
trans00010761,2026-02-24 00:00:00,Chongqing Auto Parts,"Perhiasan, Kacamata & Jam Tangan",489582,Virtual Account,3956,485626,Pending,Vietnam
trans00010762,2026-02-24 00:00:00,Tianjin Printing & Packaging,Energi Terbarukan,415053,Credit Card,3939,411114,Success,Vietnam
trans00010763,2026-02-24 00:00:00,Zhejiang Industrial Supplier,Peralatan & Perkakas,1356185,Virtual Account,12283,1343902,Pending,Indonesia
trans00010764,2026-02-24 00:00:00,Anhui Machinery Tools,Rumah & Taman,1367080,QRIS,11354,1355726,Success,Indonesia
trans00010765,2026-02-24 00:00:00,Anhui Machinery Tools,Peralatan & Instrumen Pengujian,418162,E-Wallet,3602,414560,Failed,China
trans00010766,2026-02-24 00:00:00,Chongqing Auto Parts,"Perhiasan, Kacamata & Jam Tangan",1333186,E-Wallet,13549,1319637,Failed,Indonesia
trans00010767,2026-02-24 00:00:00,Henan Pet Supplies,Barang Elektronik,1299960,QRIS,11285,1288675,Pending,Vietnam
trans00010768,2026-02-24 00:00:00,Jiangsu Heavy Equipment,Perlengkapan & Peralatan Otomotif,1068024,QRIS,8356,1059668,Pending,China
trans00010769,2026-02-24 00:00:00,Jiangsu Heavy Equipment,Olahraga & Hiburan,1021251,Debit Card,7271,1013980,Success,China
trans00010770,2026-02-24 00:00:00,Fujian Apparel Factory,Perlengkapan & Peralatan Otomotif,1432641,Virtual Account,13522,1419119,Failed,Indonesia
trans00010771,2026-02-24 00:00:00,Yunnan Fabrication Services,Perlengkapan & Peralatan Otomotif,335242,E-Wallet,3626,331616,Failed,Vietnam
trans00010772,2026-02-24 00:00:00,Jiangsu Heavy Equipment,Peralatan Rumah Tangga,1460996,Bank Transfer,11669,1449327,Pending,Malaysia
trans00010773,2026-02-24 00:00:00,Guangzhou Electronics Co.,"Pertanian, Makanan & Minuman",635231,Debit Card,6001,629230,Success,Vietnam
trans00010774,2026-02-24 00:00:00,Guangzhou Electronics Co.,Peralatan Rumah Tangga,890096,Virtual Account,8472,881624,Pending,Indonesia
trans00010775,2026-02-24 00:00:00,Jiangsu Heavy Equipment,"Pertanian, Makanan & Minuman",1292800,Debit Card,11659,1281141,Pending,China
trans00010776,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Energi Terbarukan,852729,QRIS,6122,846607,Failed,Vietnam
trans00010777,2026-02-24 00:00:00,Tianjin Printing & Packaging,"Orang Tua, Anak, & Mainan",1407477,QRIS,16126,1391351,Success,Vietnam
trans00010778,2026-02-24 00:00:00,Tianjin Printing & Packaging,Mesin Industri,1283209,QRIS,11706,1271503,Failed,Indonesia
trans00010779,2026-02-24 00:00:00,Guangzhou Electronics Co.,Sepatu & Aksesoris,655429,Virtual Account,6862,648567,Success,Vietnam
trans00010780,2026-02-24 00:00:00,Tianjin Printing & Packaging,Produk Kesehatan,334425,QRIS,2913,331512,Success,Malaysia
trans00010781,2026-02-24 00:00:00,Anhui Machinery Tools,Perlengkapan Sekolah & Kantor,599891,Debit Card,6503,593388,Success,China
trans00010782,2026-02-24 00:00:00,Tianjin Printing & Packaging,Pakaian Olahraga & Luar Ruangan,1204331,QRIS,13965,1190366,Success,China
trans00010783,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Perawatan Pribadi & Rumah,462719,Virtual Account,3444,459275,Success,Indonesia
trans00010784,2026-02-24 00:00:00,Beijing Plastics Manufacturing,Layanan Fabrikasi,1232858,Credit Card,11522,1221336,Failed,China
trans00010785,2026-02-24 00:00:00,Tianjin Printing & Packaging,Energi Terbarukan,1053302,Virtual Account,10413,1042889,Success,Vietnam
trans00010786,2026-02-24 00:00:00,Xiamen Home Furnishing,Komponen Elektronik,1432343,Virtual Account,10547,1421796,Success,Malaysia
trans00010787,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Alat & Mesin Komersial,1340447,Debit Card,15019,1325428,Success,Vietnam
trans00010788,2026-02-24 00:00:00,Yunnan Fabrication Services,Transmisi Daya,845585,E-Wallet,9280,836305,Success,China
trans00010789,2026-02-24 00:00:00,Shanghai Outdoor Sports Ltd,Mesin Konstruksi & Bangunan,475161,Credit Card,5613,469548,Pending,Vietnam
trans00010790,2026-02-24 00:00:00,Sichuan Kids Toys,Peralatan Rumah Tangga,442352,Debit Card,3470,438882,Pending,China
trans00010791,2026-02-24 00:00:00,Ningbo Packaging Solutions,Peralatan & Perlengkapan Kelistrikan,1414664,Debit Card,15525,1399139,Failed,Indonesia
trans00010792,2026-02-24 00:00:00,Xiamen Home Furnishing,Peralatan & Perlengkapan Kelistrikan,1327313,E-Wallet,11674,1315639,Pending,Vietnam
trans00010793,2026-02-24 00:00:00,Guangzhou Electronics Co.,"Pertanian, Makanan & Minuman",843058,Credit Card,6841,836217,Failed,Malaysia
trans00010794,2026-02-24 00:00:00,Ningbo Packaging Solutions,Perlengkapan & Peralatan Otomotif,388176,Virtual Account,4064,384112,Failed,China
trans00010795,2026-02-24 00:00:00,Anhui Machinery Tools,Sepatu & Aksesoris,1442929,Debit Card,13855,1429074,Failed,Vietnam
trans00010796,2026-02-24 00:00:00,Tianjin Printing & Packaging,Olahraga & Hiburan,1442421,Debit Card,11499,1430922,Success,Vietnam
trans00010797,2026-02-24 00:00:00,Shenzhen Lighting Tech,Peralatan & Instrumen Pengujian,1262060,E-Wallet,14438,1247622,Failed,Malaysia
trans00010798,2026-02-24 00:00:00,Henan Pet Supplies,Peralatan & Perlengkapan Kelistrikan,1084172,Bank Transfer,8629,1075543,Failed,China
trans00010799,2026-02-24 00:00:00,Fujian Apparel Factory,Mesin Konstruksi & Bangunan,907321,QRIS,10826,896495,Success,Vietnam
trans00010800,2026-02-24 00:00:00,Sichuan Kids Toys,Pakaian Olahraga & Luar Ruangan,387103,Bank Transfer,3657,383446,Failed,Malaysia
trans00010801,2026-02-24 00:00:00,Jiangsu Heavy Equipment,Peralatan & Perkakas,1145881,QRIS,8222,1137659,Pending,Vietnam
trans00010802,2026-02-24 00:00:00,Shenzhen Lighting Tech,Sepatu & Aksesoris,844020,Credit Card,9984,834036,Success,Indonesia
trans00010803,2026-02-25 00:00:00,Zhejiang Industrial Supplier,Produk Kesehatan,1305278,Credit Card,14388,1290890,Success,Indonesia
trans00010804,2026-02-25 00:00:00,Xiamen Home Furnishing,Kerajinan & Suvenir,568762,QRIS,5005,563757,Success,China
trans00010805,2026-02-25 00:00:00,Jiangsu Heavy Equipment,Mesin Industri,1034597,E-Wallet,9180,1025417,Failed,Vietnam
trans00010806,2026-02-25 00:00:00,Yunnan Fabrication Services,Peralatan & Perkakas,964317,QRIS,8227,956090,Pending,Indonesia
trans00010807,2026-02-25 00:00:00,Xiamen Home Furnishing,Mesin Industri,1424458,QRIS,13330,1411128,Pending,Indonesia
trans00010808,2026-02-25 00:00:00,Jiangsu Heavy Equipment,Rumah & Taman,1289978,Virtual Account,14579,1275399,Failed,Indonesia
trans00010809,2026-02-25 00:00:00,Shenzhen Lighting Tech,Peralatan Rumah Tangga,1385823,QRIS,14002,1371821,Pending,Indonesia
trans00010810,2026-02-25 00:00:00,Jiangsu Heavy Equipment,Perlengkapan & Peralatan Otomotif,341683,Virtual Account,2747,338936,Pending,Indonesia
trans00010811,2026-02-25 00:00:00,Shanghai Outdoor Sports Ltd,"Koper, Tas & Pelindung",1308894,Debit Card,15564,1293330,Success,China
trans00010812,2026-02-25 00:00:00,Yunnan Fabrication Services,Kecantikan,654215,Debit Card,4772,649443,Failed,Malaysia
trans00010813,2026-02-25 00:00:00,Xiamen Home Furnishing,Energi Terbarukan,384393,Credit Card,2962,381431,Success,Indonesia
trans00010814,2026-02-25 00:00:00,Chongqing Auto Parts,Energi Terbarukan,1176025,Bank Transfer,8395,1167630,Success,Malaysia
trans00010815,2026-02-25 00:00:00,Shenzhen Lighting Tech,Kecantikan,1445649,E-Wallet,17074,1428575,Success,Vietnam
trans00010816,2026-02-25 00:00:00,Tianjin Printing & Packaging,Energi Terbarukan,396893,E-Wallet,3820,393073,Success,Vietnam
trans00010817,2026-02-25 00:00:00,Xiamen Home Furnishing,Perlengkapan Sekolah & Kantor,395884,E-Wallet,3607,392277,Success,Vietnam
trans00010818,2026-02-25 00:00:00,Chongqing Auto Parts,Bahan Baku,398286,Debit Card,3363,394923,Pending,Vietnam
trans00010819,2026-02-25 00:00:00,Hubei Health Products,Mesin Industri,1439823,E-Wallet,14204,1425619,Pending,Vietnam
trans00010820,2026-02-25 00:00:00,Hubei Health Products,Pakaian Olahraga & Luar Ruangan,1493803,QRIS,13936,1479867,Failed,Malaysia
trans00010821,2026-02-25 00:00:00,Hubei Health Products,Bahan Baku,1264778,E-Wallet,11230,1253548,Pending,China
trans00010822,2026-02-25 00:00:00,Henan Pet Supplies,Barang Elektronik,843222,Debit Card,9887,833335,Success,Vietnam
trans00010823,2026-02-25 00:00:00,Sichuan Kids Toys,"Orang Tua, Anak, & Mainan",951360,E-Wallet,8614,942746,Pending,Vietnam
trans00010824,2026-02-25 00:00:00,Shanghai Outdoor Sports Ltd,Transmisi Daya,1150144,Virtual Account,8462,1141682,Success,Vietnam
trans00010825,2026-02-25 00:00:00,Beijing Plastics Manufacturing,Mesin Konstruksi & Bangunan,586133,E-Wallet,4570,581563,Pending,Indonesia
trans00010826,2026-02-26 00:00:00,Sichuan Kids Toys,Peralatan & Perkakas,990513,Virtual Account,9902,980611,Success,Vietnam
trans00010827,2026-02-26 00:00:00,Ningbo Packaging Solutions,Pakaian Olahraga & Luar Ruangan,478726,Bank Transfer,5527,473199,Success,Vietnam
trans00010828,2026-02-26 00:00:00,Shanghai Outdoor Sports Ltd,Layanan Fabrikasi,1148909,E-Wallet,9942,1138967,Success,Vietnam
trans00010829,2026-02-26 00:00:00,Henan Pet Supplies,Perawatan Pribadi & Rumah,460282,E-Wallet,3539,456743,Failed,Indonesia
trans00010830,2026-02-26 00:00:00,Ningbo Packaging Solutions,Mesin Konstruksi & Bangunan,1162223,Credit Card,8395,1153828,Success,Malaysia
trans00010831,2026-02-26 00:00:00,Henan Pet Supplies,"Koper, Tas & Pelindung",488927,Credit Card,4932,483995,Pending,Indonesia
trans00010832,2026-02-26 00:00:00,Yunnan Fabrication Services,Produk Kesehatan,1221447,Debit Card,10727,1210720,Success,China
trans00010833,2026-02-26 00:00:00,Yunnan Fabrication Services,Peralatan & Perlengkapan Kelistrikan,532415,Virtual Account,6087,526328,Failed,Malaysia
trans00010834,2026-02-26 00:00:00,Beijing Plastics Manufacturing,Transmisi Daya,1492709,Debit Card,16221,1476488,Failed,China
trans00010835,2026-02-26 00:00:00,Henan Pet Supplies,Perlengkapan & Peralatan Otomotif,1235249,Virtual Account,11116,1224133,Failed,China
trans00010836,2026-02-26 00:00:00,Yunnan Fabrication Services,Peralatan & Instrumen Pengujian,1471903,QRIS,10492,1461411,Failed,Indonesia
trans00010837,2026-02-26 00:00:00,Hubei Health Products,Sepatu & Aksesoris,770198,Virtual Account,5926,764272,Success,Indonesia
trans00010838,2026-02-26 00:00:00,Hubei Health Products,Peralatan & Perlengkapan Kelistrikan,347620,Credit Card,2950,344670,Pending,Vietnam
trans00010839,2026-02-26 00:00:00,Ningbo Packaging Solutions,Pakaian Olahraga & Luar Ruangan,371348,QRIS,3906,367442,Success,Malaysia
trans00010840,2026-02-26 00:00:00,Hubei Health Products,Barang Elektronik,1272189,QRIS,12651,1259538,Pending,Indonesia
trans00010841,2026-02-26 00:00:00,Fujian Apparel Factory,Pakaian Olahraga & Luar Ruangan,924007,Debit Card,9132,914875,Success,Vietnam
trans00010842,2026-02-26 00:00:00,Chongqing Auto Parts,Layanan lainnya,442297,Bank Transfer,3949,438348,Failed,Malaysia
trans00010843,2026-02-26 00:00:00,Ningbo Packaging Solutions,Pengelolaan Bahan,1032020,QRIS,10227,1021793,Success,China
trans00010844,2026-02-26 00:00:00,Ningbo Packaging Solutions,Mesin Industri,806555,QRIS,7338,799217,Failed,Malaysia
trans00010845,2026-02-26 00:00:00,Shenzhen Lighting Tech,Bahan Baku,717774,E-Wallet,7131,710643,Success,China
trans00010846,2026-02-26 00:00:00,Shenzhen Lighting Tech,"Pertanian, Makanan & Minuman",998622,Bank Transfer,11160,987462,Pending,Indonesia
trans00010847,2026-02-26 00:00:00,Zhejiang Industrial Supplier,Barang Elektronik,1098809,Debit Card,8597,1090212,Failed,China
trans00010848,2026-02-26 00:00:00,Beijing Plastics Manufacturing,Keselamatan & Keamanan,629357,Credit Card,4524,624833,Success,Indonesia
trans00010849,2026-02-26 00:00:00,Shanghai Outdoor Sports Ltd,Layanan Fabrikasi,536746,Debit Card,4519,532227,Failed,China
trans00010850,2026-02-26 00:00:00,Chongqing Auto Parts,Pengelolaan Bahan,844602,E-Wallet,8104,836498,Failed,Malaysia
trans00010851,2026-02-26 00:00:00,Tianjin Printing & Packaging,Perlengkapan Sekolah & Kantor,557453,Credit Card,4986,552467,Success,Malaysia
trans00010852,2026-02-26 00:00:00,Tianjin Printing & Packaging,Kerajinan & Suvenir,862411,E-Wallet,9605,852806,Success,Vietnam
trans00010853,2026-02-26 00:00:00,Yunnan Fabrication Services,Sepatu & Aksesoris,370458,Bank Transfer,3217,367241,Failed,Malaysia
trans00010854,2026-02-26 00:00:00,Chongqing Auto Parts,Mesin Industri,660849,Bank Transfer,7081,653768,Success,Vietnam
trans00010855,2026-02-26 00:00:00,Tianjin Printing & Packaging,Barang Elektronik,1212317,Virtual Account,12031,1200286,Success,Malaysia
trans00010856,2026-02-26 00:00:00,Ningbo Packaging Solutions,Rumah & Taman,878112,QRIS,7283,870829,Pending,Malaysia
trans00010857,2026-02-26 00:00:00,Shanghai Outdoor Sports Ltd,Suku Cadang & Aksesori Kendaraan,1485532,Debit Card,14105,1471427,Failed,China
trans00010858,2026-02-26 00:00:00,Sichuan Kids Toys,Pakaian Olahraga & Luar Ruangan,724664,QRIS,7032,717632,Success,China
trans00010859,2026-02-26 00:00:00,Beijing Plastics Manufacturing,Alat & Mesin Komersial,562481,Debit Card,4817,557664,Failed,Malaysia
trans00010860,2026-02-26 00:00:00,Ningbo Packaging Solutions,Peralatan & Perlengkapan Kelistrikan,1302570,Virtual Account,12750,1289820,Failed,China
trans00010861,2026-02-26 00:00:00,Hubei Health Products,"Koper, Tas & Pelindung",1470975,Virtual Account,15885,1455090,Failed,China
trans00010862,2026-02-26 00:00:00,Chongqing Auto Parts,Mesin Industri,1158988,Debit Card,13170,1145818,Failed,Vietnam
trans00010863,2026-02-26 00:00:00,Shenzhen Lighting Tech,Peralatan & Perlengkapan Kelistrikan,1081449,Virtual Account,10942,1070507,Success,Indonesia
trans00010864,2026-02-26 00:00:00,Henan Pet Supplies,Perawatan Pribadi & Rumah,900285,E-Wallet,7388,892897,Failed,Malaysia
trans00010865,2026-02-26 00:00:00,Henan Pet Supplies,Keselamatan & Keamanan,302523,E-Wallet,2846,299677,Failed,Vietnam
trans00010866,2026-02-26 00:00:00,Beijing Plastics Manufacturing,Pengelolaan Bahan,318529,Credit Card,2710,315819,Success,Malaysia
trans00010867,2026-02-26 00:00:00,Shenzhen Lighting Tech,Kemasan & Cetakan,786775,QRIS,7196,779579,Pending,Indonesia
trans00010868,2026-02-26 00:00:00,Yunnan Fabrication Services,Perawatan Pribadi & Rumah,1170192,QRIS,10637,1159555,Pending,China
trans00010869,2026-02-26 00:00:00,Xiamen Home Furnishing,Bangunan & Perumahan,1404170,Virtual Account,13680,1390490,Failed,Malaysia
